source,title,price_vnd,price_text,area_m2,price_per_m2,district,ward,address,description,posted_at,url,crawled_at
phongtro123,"Cho thuê phòng trọ 135 Tô Hiệu, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng!",1500000.0,1.5 triệu/tháng,30.0,50000.0,Liên Chiểu,,,"Cho thuê phòng trọ 135 Tô Hiệu, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng! 1.5 triệu/tháng 30 m 2 Liên Chiểu, Đà Nẵng - Diện tích phòng trọ 30 m2 - Có dảy hiên rộng 2m để xe và ....- Có chổ phơi đồ- Ở mặt đường Tô hiệu. 1 năm trước",,https://phongtro123.com/cho-thue-phong-tro-135-to-hieu-phuong-hoa-minh-quan-lien-chieu-da-nang-pr655476.html,2026-05-15T11:06:58
phongtro123,Phòng trọ cho nữ thuê quận Thanh Khê,1500000.0,1.5 triệu/tháng,12.0,125000.0,Thanh Khê,,,"Phòng trọ cho nữ thuê quận Thanh Khê 1.5 triệu/tháng 12 m 2 Thanh Khê, Đà Nẵng Phòng sạch sẽ thoáng mát, điện nước theo giá nhà nướcCó wifi, có điều hoà, chỗ phơi đồ, để xe rộng rãi.Khu vực an ninh tốtGiá cho thuê: 1.5trLiên… 1 năm trước",,https://phongtro123.com/phong-tro-cho-nu-thue-quan-thanh-khe-pr654560.html,2026-05-15T11:07:02
phongtro123,"Phòng trọ khu vực Thanh Khê, Đà Nẵng",2700000.0,2.7 triệu/tháng,24.0,112500.0,Thanh Khê,,,"Phòng trọ khu vực Thanh Khê, Đà Nẵng 2.7 triệu/tháng 24 m 2 Thanh Khê, Đà Nẵng Phòng sạch sẽ thoáng mát, rộng rãiMặt tiền kiệt, có gác lửng, wifi, điện nước theo giá nhà nướcKhu vực an ninh tốtGiá phòng: 2.7trGọi ngay… 1 năm trước",,https://phongtro123.com/phong-tro-khu-vuc-thanh-khe-da-nang-pr654561.html,2026-05-15T11:07:02
phongtro123,Phòng trọ gác lửng gần ĐH Kinh tế sau KTX DMC,2000000.0,2 triệu/tháng,20.0,100000.0,Ngũ Hành Sơn,,,"Phòng trọ gác lửng gần ĐH Kinh tế sau KTX DMC 2 triệu/tháng 20 m 2 Ngũ Hành Sơn, Đà Nẵng Phòng có gác lửng, nhà vệ sinh riêng, có bếp nấu ăn.Gần chợ, gần biển, gần ĐH Kinh tếAn ninh toitsgiờ giấc tự do, ko chung chủ 2 năm trước",,https://phongtro123.com/phong-tro-gac-lung-gan-dh-kinh-te-sau-ktx-dmc-pr654657.html,2026-05-15T11:07:02
phongtro123,"Chính Chủ Cần Cho Thuê Phòng Trọ Vị Trí Đẹp Tại Quận Ngũ Hành Sơn, Đà Nẵng",2500000.0,2.5 triệu/tháng,22.0,113636.36363636363,Ngũ Hành Sơn,,,"Chính Chủ Cần Cho Thuê Phòng Trọ Vị Trí Đẹp Tại Quận Ngũ Hành Sơn, Đà Nẵng 2.5 triệu/tháng 22 m 2 Ngũ Hành Sơn, Đà Nẵng Chính Chủ Cần Cho Thuê Phòng Trọ Vị Trí Đẹp Tại Quận Ngũ Hành Sơn, Đà NẵngĐịa Chỉ : Đường Bà Bang Nhãn, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà… 2 năm trước",,https://phongtro123.com/chinh-chu-can-cho-thue-phong-tro-vi-tri-dep-tai-quan-ngu-hanh-son-da-nang-pr654539.html,2026-05-15T11:07:02
phongtro123,"Phòng trọ 346 Ngũ Hành Sơn, Mỹ An, quận Ngũ Hành Sơn, Đà Nẵng.",2700000.0,2.7 triệu/tháng,32.0,84375.0,Ngũ Hành Sơn,,,"Phòng trọ 346 Ngũ Hành Sơn, Mỹ An, quận Ngũ Hành Sơn, Đà Nẵng. 2.7 triệu/tháng 32 m 2 Ngũ Hành Sơn, Đà Nẵng Cho thuê phòng trọ ở 346 Ngũ Hành Sơn, quận Ngũ Hành Sơn, Đà Nẵng. Giá 2,7 triệu -- 3,2 triệu/1 phòng/1 tháng, có nhà vệ sinh riêng, hệ thống nóng lạnh từng… 2 năm trước",,https://phongtro123.com/phong-tro-346-ngu-hanh-son-my-an-quan-ngu-hanh-son-da-nang-pr639946.html,2026-05-15T11:07:02
phongtro123,"Phòng trọ mới xây sạch sẽ, có gác lững. Khu an ninh tốt",2200000.0,2.2 triệu/tháng,20.0,110000.0,Cẩm Lệ,,,"Phòng trọ mới xây sạch sẽ, có gác lững. Khu an ninh tốt 2.2 triệu/tháng 20 m 2 Cẩm Lệ, Đà Nẵng Còn 1 phòng trống thoát sạch sẽ, có gác lững. Có điều hoà. Có chỗ để xe , camera an ninh đầy đủ . Wifi miễn phí, không chung chủ giờ tự do. 2 năm trước",,https://phongtro123.com/phong-tro-moi-xay-sach-se-khu-an-ninh-tot-pr310175.html,2026-05-15T11:07:02
phongtro123,"Cho thuê phòng trọ, cách bến xe đà nẵng 100m",1700000.0,1.7 triệu/tháng,100.0,17000.0,Liên Chiểu,,,"Cho thuê phòng trọ, cách bến xe đà nẵng 100m 1.7 triệu/tháng 20 m 2 Liên Chiểu, Đà Nẵng Cho thuê phòng tại 50 Đàm Văn Lễ song song đường tôn đức thắng, cách bến xe trung tâm 200m, cách chợ 200m.* Camera 24/7, Điện 3500/ số, Wifi + Vệ sinh + Nước… 2 năm trước",,https://phongtro123.com/cho-thue-phong-tro-cach-ben-xe-da-nang-100m-pr653658.html,2026-05-15T11:07:02
phongtro123,Cho thuê phòng trọ tại đường Điện Biên Phủ,2500000.0,2.5 triệu/tháng,20.0,125000.0,Thanh Khê,,,"Cho thuê phòng trọ tại đường Điện Biên Phủ 2.5 triệu/tháng 20 m 2 Thanh Khê, Đà Nẵng Cho thuê phòng trọ tại đường ĐIện Biên PhủKiệt thông 2 đường lớnPhòng mới, thoáng mátCó gác lửng, điều hòa, nước nóng, wifi.Khu vực có an ninh… 2 năm trước",,https://phongtro123.com/cho-thue-phong-tro-tai-duong-dien-bien-phu-2-pr653427.html,2026-05-15T11:07:02
phongtro123,"Cho thuê phòng trọ trung tâm quận Thanh khê. Giá 1,4 tr/thg",1400000.0,1.4 triệu/tháng,13.0,107692.30769230769,Thanh Khê,,,"Cho thuê phòng trọ trung tâm quận Thanh khê. Giá 1,4 tr/thg 1.4 triệu/tháng 13 m 2 Thanh Khê, Đà Nẵng - Cho thuê phòng trọ trung tâm quận Thanh khê có wc khép kín, không chung chủ, giờ giấc tự do, tự quản. Cổng sắt ra vào nhà để xe có khóa số, có camera an… 2 năm trước",,https://phongtro123.com/cho-thue-phong-tro-trung-tam-quan-thanh-khe-gia-1-4-tr-thg-pr653133.html,2026-05-15T11:07:02
phongtro123,Cho thuê dài hạn ở 2 người thật thà,3000000.0,3 triệu/tháng,70.0,42857.142857142855,Cẩm Lệ,,,"Cho thuê dài hạn ở 2 người thật thà 3 triệu/tháng 70 m 2 Cẩm Lệ, Đà Nẵng Phòng rộng 70m2 thoáng có đầy đủ tiện nghi có bàn ghế giường tủ máy giặt máy nước nóng quạt hành lang rộng thoáng 2 năm trước",,https://phongtro123.com/cho-thue-dai-han-o-2-nguoi-that-tha-pr652658.html,2026-05-15T11:07:02
phongtro123,"Phòng trọ mới trung tâm Liên Chiểu, Đà Nẵng",1400000.0,1.4 triệu/tháng,20.0,70000.0,Liên Chiểu,,,"Phòng trọ mới trung tâm Liên Chiểu, Đà Nẵng 1.4 triệu/tháng 20 m 2 Liên Chiểu, Đà Nẵng Đ/c phòng: K68 Ngô Sĩ Liên, Phường Hòa Minh, Quận Liên Chiểu, Đà NẵngPhòng rộng, tường ốp gạch menNhà vệ sinh riêng sạch sẽGiờ giấc tự do. Gần… 2 năm trước",,https://phongtro123.com/phong-tro-moi-trung-tam-lien-chieu-pr651623.html,2026-05-15T11:07:02
phongtro123,"Cho thuê phòng trọ giá rẻ, gần biển thoáng mát K428/19 Trần Cao Vân, quận Thanh Khê",1300000.0,1.3 triệu/tháng,10.0,130000.0,Thanh Khê,,,"Cho thuê phòng trọ giá rẻ, gần biển thoáng mát K428/19 Trần Cao Vân, quận Thanh Khê 1.3 triệu/tháng 10 m 2 Thanh Khê, Đà Nẵng Cho thuê phòng trọ giá rẻ, gần biển thoáng mát K428/19 Trần Cao Vân, quận Thanh KhêDiện tích 1,3 triệu/thángKhu giao thông thuận tiện, gần trường ĐH Sư… 2 năm trước",,https://phongtro123.com/cho-thue-phong-tro-gia-re-gan-bien-thoang-mat-k428-19-tran-cao-van-quan-thanh-khe-pr651420.html,2026-05-15T11:07:02
phongtro123,"Cho nữ thuê phòng trọ trống sẵn, sạch sẽ, đủ nội thất, thoáng ngay Hoài Thanh, Ngũ Hành Sơn",2000000.0,2 triệu/tháng,20.0,100000.0,Ngũ Hành Sơn,,,"Cho nữ thuê phòng trọ trống sẵn, sạch sẽ, đủ nội thất, thoáng ngay Hoài Thanh, Ngũ Hành Sơn 2 triệu/tháng 20 m 2 Ngũ Hành Sơn, Đà Nẵng Cho nữ thuê phòng trọ trống sẵn, sạch sẽ, đủ nội thất, thoáng ngay Hoài Thanh, Ngũ Hành SơnSẵn phòng trống ở tầng 1Khu Đối diện trường ĐH kinh… 2 năm trước",,https://phongtro123.com/cho-nu-thue-phong-tro-trong-san-sach-se-du-noi-that-thoang-ngay-hoai-thanh-ngu-hanh-son-pr651367.html,2026-05-15T11:07:02
phongtro123,Cho thuê phòng trọ giá 1tr5 đã bao gồm điện nước,1500000.0,1.5 triệu/tháng,30.0,50000.0,Thanh Khê,,,"Cho thuê phòng trọ giá 1tr5 đã bao gồm điện nước 1.5 triệu/tháng 30 m 2 Thanh Khê, Đà Nẵng Không chung chủ, giờ giấc tự doGần siêu thị, chợ cồn, cầu rồng1tr5 đã bao gồm điện nước wifiGần trường đại học Duy tânCó hành lang phơi đồ… 2 năm trước",,https://phongtro123.com/cho-thue-phong-tro-gia-1tr5-da-bao-gom-dien-nuoc-pr651294.html,2026-05-15T11:07:02
phongtro123,"Cho thuê phòng trọ có bếp, wc riêng giá rẻ, sẵn giường, tủ, bàn học ở 150 Huỳnh Tấn Phát",1600000.0,1.6 triệu/tháng,20.0,80000.0,Hải Châu,,,"Cho thuê phòng trọ có bếp, wc riêng giá rẻ, sẵn giường, tủ, bàn học ở 150 Huỳnh Tấn Phát 1.6 triệu/tháng 20 m 2 Hải Châu, Đà Nẵng Cho thuê phòng trọ có bếp, wc riêng giá rẻ, sẵn giường, tủ, bàn học ở 150 Huỳnh Tấn PhátGía 1,6 triệu/thángĐịa chỉ: 150 Huỳnh Tấn Phát, Phường Hòa… 2 năm trước",,https://phongtro123.com/cho-thue-phong-tro-co-bep-wc-rieng-gia-re-san-giuong-tu-ban-hoc-o-150-huynh-tan-phat-pr651077.html,2026-05-15T11:07:02
phongtro123,"Phòng trọ 20, Lỗ Giáng 8, Hòa Xuân, Cẩm Lệ.",1900000.0,1.9 triệu/tháng,20.0,95000.0,Cẩm Lệ,,,"Phòng trọ 20, Lỗ Giáng 8, Hòa Xuân, Cẩm Lệ. 1.9 triệu/tháng 20 m 2 Cẩm Lệ, Đà Nẵng Phòng trọ 20, Đường Lỗ Giáng 8, Hòa Xuân, Cẩm Lệ, Đà Nẵng. Đt: 0388542065Phòng mới, sạch, thoáng,yên tĩnh, wife miễn phí, toilet riêng, camera an ninh,chỗ… 2 năm trước",,https://phongtro123.com/phong-tro-20-lo-giang-8-hoa-xuan-cam-le-pr639058.html,2026-05-15T11:07:02
phongtro123,Cho thuê phòng trọ tại khu vực trung tâm Thanh Khê,1500000.0,1.5 triệu/tháng,12.0,125000.0,Thanh Khê,,,"Cho thuê phòng trọ tại khu vực trung tâm Thanh Khê 1.5 triệu/tháng 12 m 2 Thanh Khê, Đà Nẵng Mình đăng tin cho thuê giùm chủ nhàChính chủ còn 1 phòng trống cho thuê rộng 12m2, sạch đẹpCó toilet riêng, có chỗ để xe riêngKvuc an ninh, chủ nhà thân… 2 năm trước",,https://phongtro123.com/con-1-phong-trong-cho-thue-khu-vuc-trung-tam-thanh-khe-pr650924.html,2026-05-15T11:07:02
phongtro123,"Cho thuê phòng sạch sẽ, thang máy 299 Nguyễn Hữu Thọ, Hòa Cường Bắc, Hải Châu",2800000.0,2.8 triệu/tháng,25.0,112000.0,Hải Châu,,,"Cho thuê phòng sạch sẽ, thang máy 299 Nguyễn Hữu Thọ, Hòa Cường Bắc, Hải Châu 2.8 triệu/tháng 25 m 2 Hải Châu, Đà Nẵng Cho thuê phòng sạch sẽ, thang máy 299 Nguyễn Hữu Thọ, Hòa Cường Bắc, Hải ChâuFULL nội thất, di chuyển bằng thang máyCó thang máy và máy giặt, sấyKhu… 2 năm trước",,https://phongtro123.com/cho-thue-phong-sach-se-thang-may-299-nguyen-huu-tho-hoa-cuong-bac-hai-chau-pr650766.html,2026-05-15T11:07:02
phongtro123,"Cho thuê phòng trọ có gác lửng, sạch thoáng tại 25 Bàu Mạc 15, gần ĐH Bách Khoa Đà Nẵng",1800000.0,1.8 triệu/tháng,15.0,120000.0,Liên Chiểu,,,"Cho thuê phòng trọ có gác lửng, sạch thoáng tại 25 Bàu Mạc 15, gần ĐH Bách Khoa Đà Nẵng 1.8 triệu/tháng 15 m 2 Liên Chiểu, Đà Nẵng Cho thuê phòng trọ có gác tại 25 Bàu Mạc 15, Liên ChiểuCách ĐH Bách Khoa Đà Nẵng chỉ 2kmPhòng thoáng, sạch sẽ, không chung chủỞ được 3 người, giờ… 2 năm trước",,https://phongtro123.com/cho-thue-phong-tro-co-gac-lung-sach-thoang-tai-25-bau-mac-15-gan-dh-bach-khoa-da-nang-pr650716.html,2026-05-15T11:07:02
phongtro123,"Cho thuê căn hộ mini có thang máy, sạch sẽ, thoáng ngay Võ Chí Công, Hòa Xuân, Cẩm Lệ",3500000.0,3.5 triệu/tháng,30.0,116666.66666666667,Cẩm Lệ,,,"Cho thuê căn hộ mini có thang máy, sạch sẽ, thoáng ngay Võ Chí Công, Hòa Xuân, Cẩm Lệ 3.5 triệu/tháng 30 m 2 Cẩm Lệ, Đà Nẵng Cho thuê căn hộ mini có thang máy, sạch sẽ, thoáng ngay Võ Chí Công, Hòa Xuân, Cẩm LệKhu gần đại học Ngoại Ngữ, Đông Á, Việt Hàn, FPT, Kiến Trúc, Y… 2 năm trước",,https://phongtro123.com/cho-thue-can-ho-mini-co-thang-may-sach-se-thoang-ngay-vo-chi-cong-hoa-xuan-cam-le-pr650715.html,2026-05-15T11:07:06
phongtro123,"Cho thuê phòng trọ không chung chủ, gần đại học Đông Á, Kiến Trúc ở 12 đường Trường Sơn, Cẩm…",1400000.0,1.4 triệu/tháng,20.0,70000.0,Cẩm Lệ,,,"Cho thuê phòng trọ không chung chủ, gần đại học Đông Á, Kiến Trúc ở 12 đường Trường Sơn, Cẩm… 1.4 triệu/tháng 20 m 2 Cẩm Lệ, Đà Nẵng Cho thuê phòng trọ không chung chủ ở 12 đường Trường Sơn, Cẩm Lệ, Đà NẵngDiện tích 20m2Gần đại học Đông Á, đại học Kiến TrúcCó chỗ đậu xe,… 2 năm trước",,https://phongtro123.com/cho-thue-phong-tro-khong-chung-chu-gan-dai-hoc-dong-a-kien-truc-o-12-duong-truong-son-cam-le-da-nang-pr650666.html,2026-05-15T11:07:06
phongtro123,"Cho thuê phòng trọ có gác, sạch sẽ, thoáng đường Nguyễn Đình Hoàn, Sơn Trà",2000000.0,2 triệu/tháng,20.0,100000.0,Sơn Trà,,,"Cho thuê phòng trọ có gác, sạch sẽ, thoáng đường Nguyễn Đình Hoàn, Sơn Trà 2 triệu/tháng 20 m 2 Sơn Trà, Đà Nẵng Cho thuê phòng trọ có gác, sạch sẽ, thoáng đường Nguyễn Đình Hoàn, Sơn TràPhòng rộng rãi, có kệ bếpKhu không ngập lụt, không chung chủ, ở khu biệt… 2 năm trước",,https://phongtro123.com/cho-thue-phong-tro-co-gac-sach-se-thoang-duong-nguyen-dinh-hoan-son-tra-pr650662.html,2026-05-15T11:07:06
phongtro123,"Cho thuê căn hộ mini sạch sẽ, nội thất cơ bản Đường Đá Mọc 1, Hòa Minh, Liên Chiểu",2500000.0,2.5 triệu/tháng,45.0,55555.555555555555,Liên Chiểu,,,"Cho thuê căn hộ mini sạch sẽ, nội thất cơ bản Đường Đá Mọc 1, Hòa Minh, Liên Chiểu 2.5 triệu/tháng 45 m 2 Liên Chiểu, Đà Nẵng Cho thuê căn hộ mini sạch sẽ Đường Đá Mọc 1, Hòa Minh, Liên ChiểuDiện tích 45m2Phòng thoáng mát, rộng rãiNội thất cơ bản, có 1 phòng ngủ, chỗ nấu… 2 năm trước",,https://phongtro123.com/cho-thue-can-ho-mini-sach-se-noi-that-co-ban-duong-da-moc-1-hoa-minh-lien-chieu-pr650659.html,2026-05-15T11:07:06
phongtro123,"Cho thuê căn hộ studio có máy giăt riêng, đủ NT, ở đường Đoàn Khuê, gần ĐH Kinh Tế, chợ Khuê Mỹ",4000000.0,4 triệu/tháng,25.0,160000.0,Ngũ Hành Sơn,,,"Cho thuê căn hộ studio có máy giăt riêng, đủ NT, ở đường Đoàn Khuê, gần ĐH Kinh Tế, chợ Khuê Mỹ 4 triệu/tháng 25 m 2 Ngũ Hành Sơn, Đà Nẵng Cho thuê căn hộ studio thoáng mát, đủ NT, ở đường Đoàn Khuê, gần ĐH Kinh Tế, chợ Khuê MỹNgay khu Nam Việt Á (NHS), gần bệnh viện 600 giườngCăn có máy… 2 năm trước",,https://phongtro123.com/cho-thue-can-ho-studio-co-may-giat-rieng-du-nt-o-duong-doan-khue-gan-dh-kinh-te-cho-khue-my-pr650657.html,2026-05-15T11:07:06
phongtro123,"Cho thuê căn hộ studio mới thoáng mát, có cửa sổ ngay Đường Diên Hồng, gần cầu Hòa Xuân, Đà Nẵng",3500000.0,3.5 triệu/tháng,25.0,140000.0,Cẩm Lệ,,,"Cho thuê căn hộ studio mới thoáng mát, có cửa sổ ngay Đường Diên Hồng, gần cầu Hòa Xuân, Đà Nẵng 3.5 triệu/tháng 25 m 2 Cẩm Lệ, Đà Nẵng Cho thuê căn hộ studio mới thoáng mátĐịa chỉ: Diên Hồng, Phường Hòa Xuân, Quận Cẩm LêjKhu vực gần chợ đầu mối, cầu Hòa Xuân, Đại học Đông Á,… 2 năm trước",,https://phongtro123.com/cho-thue-can-ho-studio-moi-thoang-mat-co-cua-so-ngay-duong-dien-hong-gan-cau-hoa-xuan-da-nang-pr650654.html,2026-05-15T11:07:06
phongtro123,"Cho thuê căn hộ sạch đẹp, thoáng ngay đường Hoàng Xuân Nhị, gần đại học Kiến Trúc, đại học…",3700000.0,3.7 triệu/tháng,25.0,148000.0,Hải Châu,,,"Cho thuê căn hộ sạch đẹp, thoáng ngay đường Hoàng Xuân Nhị, gần đại học Kiến Trúc, đại học… 3.7 triệu/tháng 25 m 2 Hải Châu, Đà Nẵng Cho thuê căn hộ sạch đẹp, thoáng ngay đường Hoàng Xuân NhịVị trí giao thông thuận tiện, gần đại học Kiến Trúc, đại học Đông ÁCăn được trang… 2 năm trước",,https://phongtro123.com/cho-thue-can-ho-sach-dep-thoang-ngay-duong-hoang-xuan-nhi-gan-dai-hoc-kien-truc-dai-hoc-dong-a-pr650650.html,2026-05-15T11:07:06
phongtro123,Cho thuê phòng trọ ở trung tâm thành phố Đà Nẵng,1900000.0,1.9 triệu/tháng,18.0,105555.55555555556,Hải Châu,,,"Cho thuê phòng trọ ở trung tâm thành phố Đà Nẵng 1.9 triệu/tháng 18 m 2 Hải Châu, Đà Nẵng Cho thuê phòng trọ rộng 14 - 18m2 tại 132 Duy Tân, phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng.Có nhà tắm, tollet, kệ nấu ăn.Phòng đang trống có… 2 năm trước",,https://phongtro123.com/cho-thue-phong-tro-o-trung-tam-thanh-pho-da-nang-pr646533.html,2026-05-15T11:07:06
phongtro123,Cho thuê phòng trọ có gác lửng ngay công viên Bình An. Giá 2tr,2000000.0,2 triệu/tháng,40.0,50000.0,Hải Châu,,,"Cho thuê phòng trọ có gác lửng ngay công viên Bình An. Giá 2tr 2 triệu/tháng 40 m 2 Hải Châu, Đà Nẵng Tôi cho thuê phòng trọ có gác lững 20m2Phòng có dt 20m2, dtsd 40m2.1 wc khép kín.Thích hợp ở được 2 ngươi.Giá 2 triệuĐiện 3,500đ/ 1chu. Nươc 40k /… 2 năm trước",,https://phongtro123.com/cho-thue-phong-tro-co-gac-lung-ngay-cong-vien-binh-an-gia-2trieu-pr650512.html,2026-05-15T11:07:06
phongtro123,"Cho thuê phòng trọ sạch đẹp, sẵn nội thất, có thang máy ngay 138 Lê Duẩn cuối tháng 3 trống",3300000.0,3.3 triệu/tháng,25.0,132000.0,Hải Châu,,,"Cho thuê phòng trọ sạch đẹp, sẵn nội thất, có thang máy ngay 138 Lê Duẩn cuối tháng 3 trống 3.3 triệu/tháng 25 m 2 Hải Châu, Đà Nẵng Cho thuê phòng trọ sạch đẹp, sẵn nội thất ngay 138 Lê Duẩn cuối tháng 3 trốngPhòng 201, phòng 501Phòng có bếp, thang máy tiện di chuyểnCó wifi, máy giặt… 2 năm trước",,https://phongtro123.com/cho-thue-phong-tro-sach-dep-san-noi-that-co-thang-may-ngay-138-le-duan-cuoi-thang-3-trong-pr650393.html,2026-05-15T11:07:06
phongtro123,"31/3 trống phòng trọ ngay 75 Mai Xuân Thưởng, Thanh Khê, Đà Nẵng",2500000.0,2.5 triệu/tháng,75.0,33333.333333333336,Thanh Khê,,,"31/3 trống phòng trọ ngay 75 Mai Xuân Thưởng, Thanh Khê, Đà Nẵng 2.5 triệu/tháng 25 m 2 Thanh Khê, Đà Nẵng 31/3 trống phòng trọ ngay 75 Mai Xuân Thưởng, Thanh Khê, Đà NẵngKhông điều hòa/ có nội thấtGía thuê 2,5 triệu/tháng (ở từ 1 đến 2 người)Phòng có… 2 năm trước",,https://phongtro123.com/31-3-trong-phong-tro-ngay-75-mai-xuan-thuong-thanh-khe-da-nang-pr650387.html,2026-05-15T11:07:06
phongtro123,"Cho thuê phòng trọ có gác lửng, bếp, cửa sổ thoáng tại 172 Huỳnh Văn Nghệ, Ngũ Hành Sơn",1800000.0,1.8 triệu/tháng,20.0,90000.0,Ngũ Hành Sơn,,,"Cho thuê phòng trọ có gác lửng, bếp, cửa sổ thoáng tại 172 Huỳnh Văn Nghệ, Ngũ Hành Sơn 1.8 triệu/tháng 20 m 2 Ngũ Hành Sơn, Đà Nẵng Cho thuê phòng trọ có gác lửng, bếp, cửa sổ thoáng tại 172 Huỳnh Văn Nghệ, Ngũ Hành SơnPhòng mát mẻ, sạch sẽ, không có nội thấtGía thuê 1,8… 2 năm trước",,https://phongtro123.com/cho-thue-phong-tro-co-gac-lung-bep-cua-so-thoang-tai-172-huynh-van-nghe-ngu-hanh-son-pr650385.html,2026-05-15T11:07:06
phongtro123,"Cho thuê phòng trọ mới sơn sửa, sẵn nội thất cơ bản K12/6 Trường Sơn, gần khu công nghiệp Hòa Cầm",1600000.0,1.6 triệu/tháng,20.0,80000.0,Cẩm Lệ,,,"Cho thuê phòng trọ mới sơn sửa, sẵn nội thất cơ bản K12/6 Trường Sơn, gần khu công nghiệp Hòa Cầm 1.6 triệu/tháng 20 m 2 Cẩm Lệ, Đà Nẵng Cho thuê phòng trọ mới sơn sửa K12/6 Trường Sơn, gần khu công nghiệp Hòa CầmPhòng mới được sơn sửa, có sẵn nội thất cơ bản, chỉ việc vô ởPhòng… 2 năm trước",,https://phongtro123.com/cho-thue-phong-tro-moi-son-sua-san-noi-that-co-ban-k12-6-truong-son-gan-khu-cong-nghiep-hoa-cam-pr650317.html,2026-05-15T11:07:06
phongtro123,"Cho thuê phòng trọ có gác lửng, thoáng, có wc riêng ngay 38 Cổ Mân Lan 2, Cẩm Lệ",1500000.0,1.5 triệu/tháng,20.0,75000.0,Cẩm Lệ,,,"Cho thuê phòng trọ có gác lửng, thoáng, có wc riêng ngay 38 Cổ Mân Lan 2, Cẩm Lệ 1.5 triệu/tháng 20 m 2 Cẩm Lệ, Đà Nẵng Cuối tháng trống 1 phòng duy nhấtĐịa chỉ: 38 Cổ Mân Lan 2, phường Hòa Xuân, quận Cẩm Lệ, Đà Nẵng. Phòng có gác lửng thoáng mát và vệ sinh… 2 năm trước",,https://phongtro123.com/cho-thue-phong-tro-co-gac-lung-thoang-co-wc-rieng-ngay-38-co-man-lan-2-cam-le-pr650312.html,2026-05-15T11:07:06
